Station Name: Finner
Station Height: 33 M 
Latitude:54.490  ,Longitude: -8.239


date:  -  00 to 00 utc
rain:  -  Precipitation Amount (mm)
maxtp: -  Maximum Air Temperature (C)	  
mintp: -  Minimum  Air Temperature (C)
gmin:  -  09utc Grass Minimum Temperature (C)
soil:  -  Mean 10cm soil temperature (C)	
cbl:   -  Mean CBL Pressure (hpa)
wdsp:  -  Mean Wind Speed (kt)
hm:    -  Highest ten minute mean wind speed (kt)		                 
ddhm:  -  Wind Direction at max 10 min mean (deg)                  
hg:    -  Highest Gust (kt)
pe:    -  Potential Evapotranspiration (mm)  
evap:  -  Evaporation (mm)
smd_wd:-  Soil Moisture Deficits(mm) well drained
smd_md:-  Soil Moisture Deficits(mm) moderately drained
smd_pd:-  Soil Moisture Deficits(mm) poorly drained
glorad:-  Global Radiation (J/cm sq.)
ind:   -  Indicator (i)

date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,soil,pe,evap,smd_wd,smd_md,smd_pd,glorad
27-jan-2011,0,5.4,0,-1.7, , ,0,0.0,1021.2,5.0,0,9,0,90,0,13, , , , , , , 
28-jan-2011,0,3.8,0,-0.3, , ,0,0.0,1022.3,2.4,0,5,0,340,0,10, , , , , , , 
29-jan-2011,0,4.5,0,-3.5, , ,0,0.0,1022.2,2.2,0,5,0,120,0,5, , , , , , , 
30-jan-2011,0,6.1,0,-0.3, , ,0,0.0,1019.5,5.3,0,12,0,210,0,16, , , , , , , 
31-jan-2011,0,10.1,0,4.9, , ,0,3.9,1013.5,15.6,0,24,0,210,0,33, , , , , , , 
01-feb-2011,0,9.8,0,6.1, , ,0,0.6,1013.6,12.9,0,23,0,190,0,37, , , , , , , 
02-feb-2011,0,10.9,0,3.1, , ,0,6.4,1006.6,19.3,0,27,0,210,0,42, , , , , , , 
03-feb-2011,0,9.2,0,2.5, , ,0,8.1,1002.0,24.7,0,39,0,250,0,57, , , , , , , 
04-feb-2011,0,12.9,0,4.9, , ,0,9.5,995.2,22.9,0,39,0,230,0,54, , , , , , , 
05-feb-2011,0,8.0,0,5.1, , ,0,8.0,1001.8,7.2,0,19,0,250,0,28, , , , , , , 
06-feb-2011,0,7.1,0,4.8, , ,0,6.3,1002.9,4.5,0,9,0,270,0,13, , , , , , , 
07-feb-2011,0,7.7,0,1.9, , ,0,28.6,1000.4,12.5,0,23,0,280,0,35, , , , , , , 
08-feb-2011,0,9.3,0,1.8, , ,0,0.4,1006.9,10.9,0,18,0,130,0,29, , , , , , , 
09-feb-2011,0,10.1,0,5.8, , ,0,6.4,1003.5,7.6,0,16,0,200,0,25, , , , , , , 
10-feb-2011,0,8.1,0,0.3, , ,0,0.0,1004.2,6.8,0,15,0,120,0,20, , , , , , , 
11-feb-2011,0,11.1,0,3.5, , ,0,2.9,1000.9,8.5,0,15,0,160,0,22, , , , , , , 
12-feb-2011,0,7.7,0,1.3, , ,0,3.5,996.6,9.6,0,22,0,170,0,34, , , , , , , 
13-feb-2011,0,7.1,0,1.3, , ,0,0.2,988.3,3.6,0,10,0,250,0,12, , , , , , , 
14-feb-2011,0,6.6,0,0.7, , ,0,2.4,987.8,8.5,0,21,0,230,0,28, , , , , , , 
15-feb-2011,0,6.6,0,0.3, , ,0,2.5,979.4,10.8,0,17,0,110,0,27, , , , , , , 
16-feb-2011,0,9.7,0,0.3, , ,0,0.5,985.3,6.0,0,12,0,210,0,18, , , , , , , 
17-feb-2011,0,8.1,0,-1.0, , ,0,0.0,998.5,4.8,0,8,0,120,0,12, , , , , , , 
18-feb-2011,0,8.8,0,2.7, , ,0,11.6,998.2,11.5,0,18,0,120,0,29, , , , , , , 
19-feb-2011,0,11.5,0,5.7, , ,0,0.0,998.9,8.1,0,17,0,160,0,24, , , , , , , 
20-feb-2011,0,10.4,0,7.2, , ,0,1.2,1001.7,13.1,0,17,0,120,0,27, , , , , , , 
21-feb-2011,0,10.8,0,6.3, , ,0,0.6,1003.6,5.3,0,13,0,170,0,18, , , , , , , 
22-feb-2011,0,11.4,0,7.1, , ,0,5.7,1004.5,6.4,0,11,0,210,0,16, , , , , , , 
23-feb-2011,0,13.6,0,10.1, , ,0,0.8,1003.6,12.7,0,22,0,200,0,31, , , , , , , 
24-feb-2011,0,13.7,0,10.2, , ,0,0.0,1008.3,14.2,0,20,0,200,0,32, , , , , , , 
25-feb-2011,0,13.2,0,7.1, , ,0,5.2,1007.5,14.3,0,23,0,200,0,35, , , , , , , 
26-feb-2011,0,8.6,0,4.5, , ,0,1.5,1011.8,12.2,0,18,0,280,0,28, , , , , , , 
27-feb-2011,0,9.5,0,1.0, , ,0,5.0,1021.4,11.2,0,20,0,290,0,34, , , , , , , 
28-feb-2011,0,9.4,0,-0.6, , ,0,0.0,1030.6,2.9,0,6,0,120,0,9, , , , , , , 
01-mar-2011,0,11.2,0,3.6, , ,0,0.1,1034.1,5.0,0,11,0,180,0,18, , , , , , , 
02-mar-2011,0,9.5,0,2.1, , ,0,0.0,1032.4,4.8,0,10,0,190,0,16, , , , , , , 
03-mar-2011,0,11.7,0,2.9, , ,0,0.0,1033.4,4.4,0,7,0,110,0,11, , , , , , , 
04-mar-2011,0,8.4,0,1.6, , ,0,0.0,1030.3,3.8,0,8,0,110,0,10, , , , , , , 
05-mar-2011,0,10.8,0,4.6, , ,0,0.1,1028.1,4.6,0,9,0,110,0,12, , , , , , , 
06-mar-2011,0,8.0,0,5.2, , ,0,0.2,1026.3,5.8,0,10,0,110,0,13, , , , , , , 
07-mar-2011,0,9.9,0,5.3, , ,0,0.2,1021.6,4.6,0,10,0,200,0,13, , , , , , , 
08-mar-2011,0,10.1,0,4.8, , ,0,2.6,1011.3,16.1,0,28,0,280,0,41, , , , , , , 
09-mar-2011,0,9.3,0,3.1, , ,0,5.2,1003.7,22.7,0,31,0,270,0,43, , , , , , , 
10-mar-2011,0,8.8,0,2.7, , ,0,4.2,1001.6,24.7,0,36,0,250,0,48, , , , , , , 
11-mar-2011,0,6.3,0,1.4, , ,0,6.2,1002.0,8.1,0,21,0,240,0,27, , , , , , , 
12-mar-2011,0,5.5,0,0.4, , ,0,7.6,995.2,5.1,0,12,0,340,0,17, , , , , , , 
13-mar-2011,0,5.7,0,2.7, , ,0,5.4,999.7,14.9,0,24,0,20,0,34, , , , , , , 
14-mar-2011,0,7.7,0,2.0, , ,0,0.4,1010.0,8.7,0,19,0,20,0,29, , , , , , , 
15-mar-2011,0,8.4,0,0.5, , ,0,0.0,1012.6,4.4,0,8,0,280,0,11, , , , , , , 
16-mar-2011,0,12.1,0,-0.0, , ,0,0.0,1010.1,7.4,0,12,0,200,0,19, , , , , , , 
17-mar-2011,0,8.2,0,0.7, , ,0,1.8,1011.6,9.5,0,16,0,290,0,22, , , , , , , 
18-mar-2011,0,8.8,0,-0.2, , ,0,1.9,1020.2,7.2,0,15,0,210,0,19, , , , , , , 
19-mar-2011,0,11.4,0,0.5, , ,0,0.1,1022.4,9.4,0,15,0,160,0,24, , , , , , , 
20-mar-2011,0,12.4,0,7.5, , ,0,0.1,1021.1,9.9,0,14,0,250,0,20, , , , , , , 
21-mar-2011,0,16.0,0,7.9, , ,0,0.4,1026.8,9.2,0,18,0,230,0,28, , , , , , , 
22-mar-2011,0,13.0,0,8.1, , ,0,0.0,1032.8,4.8,0,10,0,240,0,13, , , , , , , 
23-mar-2011,0,14.8,0,5.3, , ,0,0.0,1034.8,4.4,0,8,0,310,0,11, , , , , , , 
24-mar-2011,0,16.4,0,2.9, , ,0,0.0,1029.4,5.3,0,9,0,120,0,12, , , , , , , 
25-mar-2011,0,12.9,0,2.6, , ,0,0.0,1020.2,6.3,0,12,0,60,0,18, , , , , , , 
26-mar-2011,0,13.3,0,4.9, , ,0,0.0,1013.5,3.9,0,10,0,30,0,15, , , , , , , 
27-mar-2011,0,12.3,0,3.3, , ,0,0.0,1012.5,4.6,0,8,0,320,0,12, , , , , , , 
28-mar-2011,0,11.2,0,1.9, , ,0,0.0,1010.6,5.4,0,8,0,110,0,11, , , , , , , 
29-mar-2011,0,11.4,0,5.3, , ,0,0.5,1004.3,5.9,0,9,0,120,0,14, , , , , , , 
30-mar-2011,0,13.3,0,8.5, , ,0,1.3,996.5,10.4,0,20,0,260,0,25, , , , , , , 
31-mar-2011,0,15.3,0,8.9, , ,0,3.0,992.1,16.2,0,48,0,260,0,64, , , , , , , 
01-apr-2011,0,15.9,0,6.6, , ,0,14.0,995.4,16.3,0,23,0,180,0,36, , , , , , , 
02-apr-2011,0,13.6,0,5.3, , ,0,7.7,998.2,8.9,0,20,0,210,0,34, , , , , , , 
03-apr-2011,0,11.5,0,5.6, , ,0,0.1,1005.0,12.1,0,22,0,260,0,30, , , , , , , 
04-apr-2011,0,15.4,0,6.3, , ,0,4.7,1002.2,18.8,0,30,0,190,0,42, , , , , , , 
05-apr-2011,0,14.9,0,11.9, , ,0,3.8,1002.6,15.4,0,20,0,230,0,29, , , , , , , 
06-apr-2011,0,15.9,0,9.0, , ,0,6.6,1013.1,15.1,0,21,0,200,0,29, , , , , , , 
07-apr-2011,0,11.9,0,6.8, , ,0,0.1,1022.9,7.7,0,10,0,280,0,14, , , , , , , 
08-apr-2011,0,18.2,0,3.6, , ,0,0.0,1023.1,5.0,0,11,0,120,0,13, , , , , , , 
09-apr-2011,0,19.1,0,7.7, , ,0,0.0,1017.1,9.3,0,16,0,150,0,24, , , , , , , 
10-apr-2011,0,17.3,0,9.9, , ,0,0.0,1017.8,6.5,0,17,0,220,0,21, , , , , , , 
11-apr-2011,0,12.3,0,4.9, , ,0,3.0,1019.7,15.6,0,25,0,260,0,36, , , , , , , 
12-apr-2011,0,12.2,0,4.9, , ,0,1.0,1021.0,12.8,0,20,0,270,0,35, , , , , , , 
13-apr-2011,0,15.9,0,5.3, , ,0,7.8,1011.2,10.0,0,18,0,180,0,30, , , , , , , 
14-apr-2011,0,12.2,0,8.2, , ,0,0.0,1011.7,6.2,0,11,0,280,0,15, , , , , , , 
15-apr-2011,0,13.9,0,7.2, , ,0,0.7,1014.6,5.5,0,11,0,260,0,14, , , , , , , 
16-apr-2011,0,11.8,0,7.7, , ,0,0.3,1018.5,6.4,0,13,0,280,0,17, , , , , , , 
17-apr-2011,0,16.1,0,7.7, , ,0,0.0,1019.5,5.0,0,10,0,120,0,14, , , , , , , 
18-apr-2011,0,18.5,0,5.1, , ,0,0.0,1012.5,8.2,0,18,0,160,0,25, , , , , , , 
19-apr-2011,0,16.4,0,6.2, , ,0,0.0,1010.9,5.2,0,9,0,110,0,13, , , , , , , 
20-apr-2011,0,17.9,0,9.5, , ,0,0.0,1011.8,6.2,0,10,0,260,0,13, , , , , , , 
21-apr-2011,0,20.7,0,9.4, , ,0,0.3,1007.8,6.1,0,10,0,100,0,16, , , , , , , 
22-apr-2011,0,21.1,0,9.1, , ,0,0.1,1000.9,11.0,0,17,0,160,0,26, , , , , , , 
23-apr-2011,0,12.6,0,7.2, , ,0,0.0,1008.8,10.0,0,19,0,280,0,23, , , , , , , 
24-apr-2011,0,13.1,0,8.1, , ,0,0.7,1017.8,6.9,0,14,0,260,0,17, , , , , , , 
25-apr-2011,0,13.7,0,6.8, , ,0,0.0,1025.4,6.9,0,14,0,350,0,18, , , , , , , 
26-apr-2011,0,16.1,0,5.4, , ,0,0.0,1025.1,7.2,0,12,0,80,0,20, , , , , , , 
27-apr-2011,0,15.4,0,6.2, , ,0,0.3,1022.4,5.5,0,10,0,110,0,15, , , , , , , 
28-apr-2011,0,19.4,0,7.4, , ,0,0.0,1018.5,7.2,0,10,0,120,0,14, , , , , , , 
29-apr-2011,0,18.5,0,5.0, , ,0,0.0,1013.7,8.3,0,14,0,90,0,19, , , , , , , 
30-apr-2011,0,18.9,0,8.5, , ,0,0.0,1010.1,12.4,0,17,0,100,0,26, , , , , , , 
01-may-2011,0,18.8,0,7.7, , ,0,0.0,1008.8,12.3,0,19,0,90,0,29, , , , , , , 
02-may-2011,0,17.5,0,7.0, , ,0,0.0,1009.7,12.9,0,21,0,120,0,30, , , , , , , 
03-may-2011,0,14.9,0,5.9, , ,0,0.0,1011.5,13.9,0,21,0,110,0,27, , , , , , , 
04-may-2011,0,14.4,0,7.7, , ,0,3.2,1009.5,12.2,0,18,0,120,0,28, , , , , , , 
05-may-2011,0,15.3,0,10.9, , ,0,4.1,1004.4,9.9,0,14,0,150,0,23, , , , , , , 
06-may-2011,0,17.4,0,9.4, , ,0,9.8,1001.1,9.6,0,22,0,160,0,37, , , , , , , 
07-may-2011,0,18.7,0,9.8, , ,0,3.3,998.6,10.3,0,17,0,120,0,24, , , , , , , 
08-may-2011,0,17.4,0,11.2, , ,0,0.2,996.5,13.6,0,21,0,170,0,34, , , , , , , 
09-may-2011,0,16.4,0,10.1, , ,0,6.2,1001.9,12.4,0,21,0,160,0,34, , , , , , , 
10-may-2011,0,15.4,0,9.4, , ,0,4.3,1008.2,13.6,0,20,0,200,0,32, , , , , , , 
11-may-2011,0,14.3,0,8.8, , ,0,3.7,1012.4,13.2,0,21,0,260,0,33, , , , , , , 
12-may-2011,0,12.7,0,7.8, , ,0,2.5,1012.5,17.1,0,25,0,270,0,33, , , , , , , 
13-may-2011,0,12.1,0,6.6, , ,0,1.2,1013.3,13.7,0,21,0,300,0,27, , , , , , , 
14-may-2011,0,11.4,0,8.4, , ,0,3.8,1018.4,16.9,0,22,0,280,0,33, , , , , , , 
15-may-2011,0,11.7,0,8.6, , ,0,9.8,1019.8,17.1,0,22,0,260,0,32, , , , , , , 
16-may-2011,0,11.9,0,10.7, , ,0,16.4,1015.8,18.5,0,22,0,250,0,30, , , , , , , 
17-may-2011,0,15.2,0,9.2, , ,0,2.8,1010.1,11.7,0,16,0,230,0,24, , , , , , , 
18-may-2011,0,12.7,0,8.1, , ,0,2.2,1007.4,18.6,0,27,0,270,0,36, , , , , , , 
19-may-2011,0,13.4,0,6.7, , ,0,3.0,1009.5,12.1,0,22,0,280,0,28, , , , , , , 
20-may-2011,0,13.1,0,6.9, , ,0,4.6,1008.0,14.4,0,25,0,250,0,36, , , , , , , 
21-may-2011,0,14.4,0,7.8, , ,0,14.2,1002.0,14.0,0,23,0,180,0,35, , , , , , , 
22-may-2011,0,13.5,0,7.3, , ,0,2.4,1001.0,16.4,0,27,0,280,0,37, , , , , , , 
23-may-2011,0,12.4,0,6.6, , ,0,9.7,1001.9,29.2,0,43,0,230,0,62, , , , , , , 
24-may-2011,0,12.6,0,6.4, , ,0,1.8,1015.7,17.2,0,28,0,270,0,41, , , , , , , 
25-may-2011,0,15.2,0,9.1, , ,0,5.3,1007.1,11.5,0,22,0,170,0,36, , , , , , , 
26-may-2011,0,12.2,0,7.7, , ,0,2.6,1007.0,20.4,0,29,0,340,0,39, , , , , , , 
27-may-2011,0,12.3,0,8.1, , ,0,1.8,1011.2,14.1,0,21,0,260,0,29, , , , , , , 
28-may-2011,0,12.9,0,8.5, , ,0,1.1,1002.0,17.4,0,26,0,260,0,36, , , , , , , 
29-may-2011,0,13.5,0,7.5, , ,0,1.5,999.9,17.7,0,28,0,260,0,38, , , , , , , 
30-may-2011,0,12.4,0,5.6, , ,0,0.7,1006.1,11.5,0,16,0,260,0,25, , , , , , , 
31-may-2011,0,13.9,0,7.6, , ,0,2.7,1012.7,13.3,0,21,0,280,0,29, , , , , , , 
01-jun-2011,0,19.1,0,11.9, , ,0,0.0,1021.4,15.2,0,24,0,250,0,32, , , , , , , 
02-jun-2011,0,20.0,0,12.0, , ,0,0.0,1029.7,6.8,0,10,0,260,0,13, , , , , , , 
03-jun-2011,0,18.4,0,9.8, , ,0,0.0,1030.6,7.2,0,16,0,260,0,19, , , , , , , 
04-jun-2011,0,16.8,0,9.4, , ,0,0.0,1024.5,6.7,0,13,0,350,0,18, , , , , , , 
05-jun-2011,0,10.9,0,7.4, , ,0,18.3,1013.1,7.4,0,18,0,340,0,24, , , , , , , 
06-jun-2011,0,12.4,0,6.0, , ,0,4.0,1000.6,7.2,0,12,0,280,0,17, , , , , , , 
07-jun-2011,0,14.1,0,8.2, , ,0,6.8,993.0,7.5,0,11,0,290,0,15, , , , , , , 
08-jun-2011,0,13.1,0,7.4, , ,0,0.7,999.0,14.2,0,23,0,320,0,30, , , , , , , 
09-jun-2011,0,12.0,0,4.6, , ,0,2.4,1006.7,10.9,0,19,0,310,0,26, , , , , , , 
10-jun-2011,0,12.0,0,3.8, , ,0,2.3,1009.9,7.3,0,13,0,280,0,17, , , , , , , 
11-jun-2011,0,14.2,0,5.8, , ,0,0.1,1011.4,6.2,0,10,0,270,0,13, , , , , , , 
12-jun-2011,0,13.5,0,5.7, , ,0,2.9,1004.1,8.4,0,16,0,100,0,25, , , , , , , 
13-jun-2011,0,14.3,0,8.6, , ,0,1.4,1005.9,10.8,0,18,0,280,0,23, , , , , , , 
14-jun-2011,0,19.6,0,5.9, , ,0,1.3,1007.9,9.1,0,16,0,170,0,23, , , , , , , 
15-jun-2011,0,16.8,0,9.0, , ,0,0.2,1002.8,9.4,0,16,0,200,0,23, , , , , , , 
16-jun-2011,0,14.5,0,7.9, , ,0,4.9,1000.7,7.4,0,15,0,260,0,27, , , , , , , 
17-jun-2011,0,15.8,0,8.9, , ,0,1.6,994.3,4.7,0,9,0,130,0,15, , , , , , , 
18-jun-2011,0,15.9,0,9.4, , ,0,1.7,996.9,9.2,0,17,0,280,0,22, , , , , , , 
19-jun-2011,0,15.0,0,8.8, , ,0,0.0,1005.8,10.5,0,18,0,280,0,23, , , , , , , 
20-jun-2011,0,16.0,0,7.3, , ,0,1.1,1004.8,5.0,0,8,0,140,0,12, , , , , , , 
21-jun-2011,0,16.2,0,10.2, , ,0,11.2,999.1,5.4,0,9,0,340,0,12, , , , , , , 
22-jun-2011,0,15.3,0,11.1, , ,0,1.2,1003.6,10.6,0,17,0,290,0,22, , , , , , , 
23-jun-2011,0,14.5,0,9.5, , ,0,0.5,1012.1,13.3,0,19,0,280,0,24, , , , , , , 
24-jun-2011,0,12.7,0,8.2, , ,0,8.8,1010.2,9.3,0,19,0,120,0,27, , , , , , , 
25-jun-2011,0,18.4,0,12.6, , ,0,0.4,1008.0,10.3,0,18,0,230,0,25, , , , , , , 
26-jun-2011,0,17.7,0,11.4, , ,0,1.5,1010.6,11.8,0,21,0,200,0,28, , , , , , , 
27-jun-2011,0,15.0,0,8.4, , ,0,0.0,1012.5,7.7,0,11,0,280,0,15, , , , , , , 
28-jun-2011,0,14.9,0,6.8, , ,0,0.4,1014.8,8.5,0,14,0,280,0,19, , , , , , , 
29-jun-2011,0,15.4,0,9.5, , ,0,1.0,1018.7,11.4,0,16,0,280,0,20, , , , , , , 
30-jun-2011,0,16.2,0,9.2, , ,0,2.3,1022.8,10.8,0,18,0,280,0,23, , , , , , , 
01-jul-2011,0,16.9,0,8.8, , ,0,0.0,1021.6,3.8,0,7,0,330,0,10, , , , , , , 
02-jul-2011,0,19.9,0,11.7, , ,0,0.0,1015.6,5.6,0,13,0,160,0,18, , , , , , , 
03-jul-2011,0,17.6,0,10.5, , ,0,0.0,1012.1,4.5,0,9,0,300,0,13, , , , , , , 
04-jul-2011,0,20.4,0,11.2, , ,0,0.0,1006.2,7.6,0,15,0,150,0,26, , , , , , , 
05-jul-2011,0,19.4,0,11.3, , ,0,8.8,999.2,9.6,0,21,0,200,0,28, , , , , , , 
06-jul-2011,0,17.6,0,9.9, , ,0,0.2,994.4,5.6,0,16,0,10,0,21, , , , , , , 
07-jul-2011,0,16.8,0,11.1, , ,0,9.9,990.1,4.3,0,11,0,130,0,16, , , , , , , 
08-jul-2011,0,18.3,0,11.0, , ,0,4.7,996.4,6.9,0,15,0,30,0,20, , , , , , , 
09-jul-2011,0,19.1,0,8.8, , ,0,0.1,1006.8,9.2,0,15,0,280,0,19, , , , , , , 
10-jul-2011,0,17.2,0,11.9, , ,0,2.0,1014.5,7.6,0,14,0,290,0,17, , , , , , , 
11-jul-2011,0,16.3,0,11.3, , ,0,0.8,1018.3,5.3,0,9,0,290,0,13, , , , , , , 
12-jul-2011,0,20.0,0,10.5, , ,0,0.0,1018.3,5.1,0,8,0,300,0,12, , , , , , , 
13-jul-2011,0,21.7,0,10.9, , ,0,0.0,1017.0,5.8,0,10,0,140,0,15, , , , , , , 
14-jul-2011,0,18.2,0,11.7, , ,0,0.3,1015.4,5.5,0,13,0,270,0,16, , , , , , , 
15-jul-2011,0,16.2,0,12.6, , ,0,2.5,1005.1,8.1,0,17,0,200,0,26, , , , , , , 
16-jul-2011,0,15.8,0,12.5, , ,0,10.9,991.0,15.7,0,22,0,260,0,30, , , , , , , 
17-jul-2011,0,14.1,0,12.6, , ,0,1.3,991.8,19.6,0,25,0,300,0,34, , , , , , , 
18-jul-2011,0,13.8,0,12.1, , ,0,7.5,995.6,16.5,0,23,0,320,0,32, , , , , , , 
19-jul-2011,0,15.3,0,11.2, , ,0,0.1,1002.8,11.8,0,20,0,340,0,27, , , , , , , 
20-jul-2011,0,15.2,0,9.6, , ,0,0.0,1008.7,7.3,0,15,0,340,0,20, , , , , , , 
21-jul-2011,0,15.6,0,10.3, , ,0,0.0,1015.2,7.6,0,15,0,0,0,20, , , , , , , 
22-jul-2011,0,15.4,0,8.4, , ,0,0.0,1016.3,7.6,0,14,0,270,0,19, , , , , , , 
23-jul-2011,0,17.1,0,6.9, , ,0,0.0,1013.0,4.6,0,10,0,270,0,13, , , , , , , 
24-jul-2011,0,17.9,0,11.1, , ,0,0.0,1009.2,4.5,0,10,0,280,0,12, , , , , , , 
25-jul-2011,0,18.5,0,11.0, , ,0,0.2,1008.7,5.4,0,12,0,280,0,17, , , , , , , 
26-jul-2011,0,17.5,0,11.4, , ,0,0.3,1013.8,7.3,0,13,0,260,0,16, , , , , , , 
27-jul-2011,0,17.6,0,10.2, , ,0,0.9,1018.4,5.8,0,13,0,330,0,19, , , , , , , 
28-jul-2011,0,16.1,0,12.6, , ,0,0.0,1023.0,10.7,0,18,0,340,0,24, , , , , , , 
29-jul-2011,0,18.6,0,12.2, , ,0,0.0,1021.6,4.8,0,9,0,90,0,15, , , , , , , 
30-jul-2011,0,21.6,0,13.0, , ,0,10.6,1012.6,8.3,0,15,0,140,0,26, , , , , , , 
31-jul-2011,0,17.4,0,13.6, , ,0,0.5,1005.3,9.4,0,14,0,190,0,24, , , , , , , 
01-aug-2011,0,17.2,0,12.4, , ,0,0.0,1007.1,4.3,0,9,0,280,0,12, , , , , , ,1296
02-aug-2011,0,16.6,0,10.3, , ,0,0.0,1009.3,5.6,0,10,0,280,0,13, , , , , , ,1612
03-aug-2011,0,19.9,0,9.8, , ,0,0.0,1006.9,7.6,0,12,0,130,0,18, , , , , , ,1484
04-aug-2011,0,17.6,0,13.0, , ,0,1.0,1004.2,11.5,0,21,0,280,0,29, , , , , , ,1250
05-aug-2011,0,15.8,0,10.3, , ,0,3.0,1006.1,7.2,0,15,0,290,0,20, , , , , , ,843
06-aug-2011,0,15.8,0,10.2, , ,0,1.4,999.7,3.8,0,8,0,90,0,12, , , , , , ,1212
07-aug-2011,0,17.1,0,10.9, , ,0,0.2,997.1,7.1,0,15,0,300,0,20, , , , , , ,2396
08-aug-2011,0,15.9,0,12.4, , ,0,0.1,1008.5,14.7,0,19,0,280,0,26, , , , , , ,1077
09-aug-2011,0,16.1,0,11.1, , ,0,1.9,1019.4,8.0,0,14,0,300,0,20, , , , , , ,1478
10-aug-2011,0,18.7,0,12.9, , ,0,16.4,1009.0,15.0,0,21,0,210,0,31, , , , , , ,541
11-aug-2011,0,17.5,0,13.8, , ,0,5.1,1002.4,8.5,0,15,0,260,0,20, , , , , , ,1303
12-aug-2011,0,18.5,0,13.1, , ,0,9.2,1000.3,7.2,0,17,0,240,0,24, , , , , , ,486
13-aug-2011,0,17.2,0,12.3, , ,0,0.9,996.6,10.6,0,18,0,280,0,23, , , , , , ,974
14-aug-2011,0,16.1,0,10.8, , ,0,5.8,1002.0,12.5,0,18,0,270,0,25, , , , , , ,1905
15-aug-2011,0,16.7,0,10.6, , ,0,11.4,1006.6,8.2,0,14,0,250,0,19, , , , , , ,1039
16-aug-2011,0,15.9,0,11.1, , ,0,2.1,1008.4,11.9,0,20,0,300,0,28, , , , , , ,1894
17-aug-2011,0,16.4,0,10.0, , ,0,0.2,1014.4,6.3,0,11,0,280,0,15, , , , , , ,1999
18-aug-2011,0,16.4,0,8.5, , ,0,0.0,1014.1,4.0,0,9,0,280,0,12, , , , , , ,2055
19-aug-2011,0,16.2,0,7.7, , ,0,1.0,1008.0,10.5,0,21,0,190,0,33, , , , , , ,985
20-aug-2011,0,19.8,0,11.3, , ,0,0.1,1005.9,8.7,0,14,0,190,0,19, , , , , , ,1803
21-aug-2011,0,17.2,0,12.3, , ,0,0.3,1009.0,10.0,0,15,0,280,0,19, , , , , , ,1808
22-aug-2011,0,16.5,0,10.8, , ,0,1.1,1015.3,4.3,0,9,0,280,0,12, , , , , , ,1231
23-aug-2011,0,17.9,0,11.2, , ,0,1.6,1009.0,6.2,0,13,0,190,0,18, , , , , , ,1044
24-aug-2011,0,16.1,0,8.6, , ,0,3.5,1002.6,5.5,0,13,0,180,0,19, , , , , , ,1531
25-aug-2011,0,16.4,0,7.3, , ,0,0.5,1000.6,7.1,0,14,0,90,0,20, , , , , , ,1449
26-aug-2011,0,16.6,0,6.1, , ,0,0.8,1004.0,8.6,0,19,0,290,0,25, , , , , , ,1509
27-aug-2011,0,16.7,0,11.0, , ,0,5.3,1008.7,12.1,0,21,0,280,0,31, , , , , , ,1463
28-aug-2011,0,15.6,0,10.6, , ,0,0.6,1014.1,11.4,0,17,0,310,0,25, , , , , , ,1216
29-aug-2011,0,14.6,0,10.6, , ,0,0.7,1016.2,11.7,0,17,0,290,0,23, , , , , , ,1005
30-aug-2011,0,15.9,0,6.9, , ,0,0.3,1014.3,6.9,0,13,0,290,0,18, , , , , , ,1380
31-aug-2011,0,17.0,0,5.6, , ,0,0.1,1012.0,4.1,0,8,0,120,0,16, , , , , , ,1336
01-sep-2011,0,17.8,0,11.6, , ,0,0.4,1005.3,8.7,0,15,0,180,0,24, , , , , , ,863
02-sep-2011,0,17.8,0,12.3, , ,0,9.5,998.9,8.6,0,18,0,250,0,24, , , , , , ,765
03-sep-2011,0,15.5,0,9.2, , ,0,2.9,996.8,9.2,0,17,0,270,0,22, , , , , , ,929
04-sep-2011,0,14.5,0,8.5, , ,0,4.8,996.2,7.1,0,15,0,130,0,23, , , , , , ,790
05-sep-2011,0,15.8,0,8.6, , ,0,10.4,995.4,11.5,0,23,0,240,0,33, , , , , , ,897
06-sep-2011,0,15.2,0,11.5, , ,0,7.5,993.7,23.0,0,34,0,260,0,47, , , , , , ,1075
07-sep-2011,0,14.0,0,10.4, , ,0,10.9,1001.0,17.8,0,24,0,260,0,34, , , , , , ,693
08-sep-2011,0,15.1,0,10.6, , ,0,3.4,999.1,6.7,0,12,0,220,0,17, , , , , , ,1186
09-sep-2011,0,20.6,0,11.0, , ,0,0.9,994.5,10.0,0,18,0,240,0,25, , , , , , ,860
10-sep-2011,0,19.2,0,12.7, , ,0,4.8,986.3,15.9,0,23,0,200,0,35, , , , , , ,954
11-sep-2011,0,14.9,0,11.6, , ,0,9.3,983.8,16.8,0,24,0,230,0,36, , , , , , ,458
12-sep-2011,0,16.8,0,11.4, , ,0,1.4,985.9,27.0,0,38,0,250,0,55, , , , , , ,515
13-sep-2011,0,14.2,0,10.6, , ,0,1.9,1001.8,23.9,0,33,0,260,0,51, , , , , , ,1184
14-sep-2011,0,15.2,0,11.5, , ,0,3.3,1011.4,12.4,0,24,0,280,0,34, , , , , , ,1172
15-sep-2011,0,16.0,0,10.1, , ,0,0.4,1011.9,7.0,0,12,0,160,0,19, , , , , , ,806
